libelle_departement,code_departement,date,indicateur,valeur
Ille-et-Vilaine,35,01/01/2019,Production d'électricité par incinérations de déchets (Mwh),33737.0
Ille-et-Vilaine,35,01/01/2020,Production d'électricité par incinérations de déchets (Mwh),32494.0
Ille-et-Vilaine,35,01/01/2021,Production d'électricité par incinérations de déchets (Mwh),29820.0
Ille-et-Vilaine,35,01/01/2022,Production d'électricité par incinérations de déchets (Mwh),7839.0
Ille-et-Vilaine,35,01/01/2023,Production d'électricité par incinérations de déchets (Mwh),1429.0
Ille-et-Vilaine,35,01/01/2024,Production d'électricité par incinérations de déchets (Mwh),1440.0
Morbihan,56,01/01/2000,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2001,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2002,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2003,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2004,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2005,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2006,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2007,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2008,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2009,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2010,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2011,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2012,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2013,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2014,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2015,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2016,Production d'électricité par incinérations de déchets (Mwh),2115.0
Morbihan,56,01/01/2017,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2018,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2019,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2020,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2021,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2022,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2023,Production d'électricité par incinérations de déchets (Mwh),0.0
Morbihan,56,01/01/2024,Production d'électricité par incinérations de déchets (Mwh),0.0
Côtes-d'Armor,22,01/01/2000,Production d'électricité fossile (Mwh),65.0
Côtes-d'Armor,22,01/01/2001,Production d'électricité fossile (Mwh),65.0
Côtes-d'Armor,22,01/01/2002,Production d'électricité fossile (Mwh),65.0
Côtes-d'Armor,22,01/01/2003,Production d'électricité fossile (Mwh),65.0
Côtes-d'Armor,22,01/01/2004,Production d'électricité fossile (Mwh),65.0
Côtes-d'Armor,22,01/01/2005,Production d'électricité fossile (Mwh),65.0
Côtes-d'Armor,22,01/01/2006,Production d'électricité fossile (Mwh),65.0
Côtes-d'Armor,22,01/01/2007,Production d'électricité fossile (Mwh),65.0
Côtes-d'Armor,22,01/01/2008,Production d'électricité fossile (Mwh),65.0
Côtes-d'Armor,22,01/01/2009,Production d'électricité fossile (Mwh),65.0
Côtes-d'Armor,22,01/01/2010,Production d'électricité fossile (Mwh),65.0
Côtes-d'Armor,22,01/01/2011,Production d'électricité fossile (Mwh),7556.0
Côtes-d'Armor,22,01/01/2012,Production d'électricité fossile (Mwh),12357.0
Côtes-d'Armor,22,01/01/2013,Production d'électricité fossile (Mwh),21574.0
Côtes-d'Armor,22,01/01/2014,Production d'électricité fossile (Mwh),28520.0
Côtes-d'Armor,22,01/01/2015,Production d'électricité fossile (Mwh),35970.0
Côtes-d'Armor,22,01/01/2016,Production d'électricité fossile (Mwh),100412.0
Côtes-d'Armor,22,01/01/2017,Production d'électricité fossile (Mwh),131474.0
Côtes-d'Armor,22,01/01/2018,Production d'électricité fossile (Mwh),149309.0
Côtes-d'Armor,22,01/01/2019,Production d'électricité fossile (Mwh),166243.0
Côtes-d'Armor,22,01/01/2020,Production d'électricité fossile (Mwh),172792.0
Côtes-d'Armor,22,01/01/2021,Production d'électricité fossile (Mwh),187570.0
Côtes-d'Armor,22,01/01/2022,Production d'électricité fossile (Mwh),247519.0
Côtes-d'Armor,22,01/01/2023,Production d'électricité fossile (Mwh),201005.0
Côtes-d'Armor,22,01/01/2024,Production d'électricité fossile (Mwh),176922.0
Finistère,29,01/01/2000,Production d'électricité fossile (Mwh),61397.0
Finistère,29,01/01/2001,Production d'électricité fossile (Mwh),61397.0
Finistère,29,01/01/2002,Production d'électricité fossile (Mwh),61397.0
Finistère,29,01/01/2003,Production d'électricité fossile (Mwh),61397.0
Finistère,29,01/01/2004,Production d'électricité fossile (Mwh),70906.0
Finistère,29,01/01/2005,Production d'électricité fossile (Mwh),70906.0
Finistère,29,01/01/2006,Production d'électricité fossile (Mwh),95756.0
Finistère,29,01/01/2007,Production d'électricité fossile (Mwh),95756.0
Finistère,29,01/01/2008,Production d'électricité fossile (Mwh),95756.0
Finistère,29,01/01/2009,Production d'électricité fossile (Mwh),95756.0
Finistère,29,01/01/2010,Production d'électricité fossile (Mwh),95756.0
Finistère,29,01/01/2011,Production d'électricité fossile (Mwh),177763.0
Finistère,29,01/01/2012,Production d'électricité fossile (Mwh),171672.0
Finistère,29,01/01/2013,Production d'électricité fossile (Mwh),193802.0
Finistère,29,01/01/2014,Production d'électricité fossile (Mwh),243356.0
Finistère,29,01/01/2015,Production d'électricité fossile (Mwh),312899.0
Finistère,29,01/01/2016,Production d'électricité fossile (Mwh),365366.0
Finistère,29,01/01/2017,Production d'électricité fossile (Mwh),419107.0
Finistère,29,01/01/2018,Production d'électricité fossile (Mwh),480248.0
Finistère,29,01/01/2019,Production d'électricité fossile (Mwh),537688.0
Finistère,29,01/01/2020,Production d'électricité fossile (Mwh),549806.0
Finistère,29,01/01/2021,Production d'électricité fossile (Mwh),657560.0
Finistère,29,01/01/2022,Production d'électricité fossile (Mwh),3310977.0
Finistère,29,01/01/2023,Production d'électricité fossile (Mwh),2224255.0
Finistère,29,01/01/2024,Production d'électricité fossile (Mwh),1266512.0
Ille-et-Vilaine,35,01/01/2000,Production d'électricité fossile (Mwh),45626.0
Ille-et-Vilaine,35,01/01/2001,Production d'électricité fossile (Mwh),45626.0
Ille-et-Vilaine,35,01/01/2002,Production d'électricité fossile (Mwh),45626.0
Ille-et-Vilaine,35,01/01/2003,Production d'électricité fossile (Mwh),45626.0
Ille-et-Vilaine,35,01/01/2004,Production d'électricité fossile (Mwh),45626.0
Ille-et-Vilaine,35,01/01/2005,Production d'électricité fossile (Mwh),56047.0
Ille-et-Vilaine,35,01/01/2006,Production d'électricité fossile (Mwh),56047.0
Ille-et-Vilaine,35,01/01/2007,Production d'électricité fossile (Mwh),56047.0
Ille-et-Vilaine,35,01/01/2008,Production d'électricité fossile (Mwh),56047.0
Ille-et-Vilaine,35,01/01/2009,Production d'électricité fossile (Mwh),56047.0
Ille-et-Vilaine,35,01/01/2010,Production d'électricité fossile (Mwh),69832.0
Ille-et-Vilaine,35,01/01/2011,Production d'électricité fossile (Mwh),120702.0
Ille-et-Vilaine,35,01/01/2012,Production d'électricité fossile (Mwh),103795.0
Ille-et-Vilaine,35,01/01/2013,Production d'électricité fossile (Mwh),91612.0
Ille-et-Vilaine,35,01/01/2014,Production d'électricité fossile (Mwh),76926.0
Ille-et-Vilaine,35,01/01/2015,Production d'électricité fossile (Mwh),101829.0
Ille-et-Vilaine,35,01/01/2016,Production d'électricité fossile (Mwh),133447.0
Ille-et-Vilaine,35,01/01/2017,Production d'électricité fossile (Mwh),144309.0
Ille-et-Vilaine,35,01/01/2018,Production d'électricité fossile (Mwh),145928.0
Ille-et-Vilaine,35,01/01/2019,Production d'électricité fossile (Mwh),164487.0
Ille-et-Vilaine,35,01/01/2020,Production d'électricité fossile (Mwh),174191.0
Ille-et-Vilaine,35,01/01/2021,Production d'électricité fossile (Mwh),181026.0
Ille-et-Vilaine,35,01/01/2022,Production d'électricité fossile (Mwh),185213.0
Ille-et-Vilaine,35,01/01/2023,Production d'électricité fossile (Mwh),173098.0
Ille-et-Vilaine,35,01/01/2024,Production d'électricité fossile (Mwh),171523.0
Morbihan,56,01/01/2000,Production d'électricité fossile (Mwh),218.0
Morbihan,56,01/01/2001,Production d'électricité fossile (Mwh),218.0
Morbihan,56,01/01/2002,Production d'électricité fossile (Mwh),218.0
Morbihan,56,01/01/2003,Production d'électricité fossile (Mwh),218.0
Morbihan,56,01/01/2004,Production d'électricité fossile (Mwh),218.0
Morbihan,56,01/01/2005,Production d'électricité fossile (Mwh),218.0
Morbihan,56,01/01/2006,Production d'électricité fossile (Mwh),218.0
Morbihan,56,01/01/2007,Production d'électricité fossile (Mwh),218.0
Morbihan,56,01/01/2008,Production d'électricité fossile (Mwh),218.0
Morbihan,56,01/01/2009,Production d'électricité fossile (Mwh),218.0
Morbihan,56,01/01/2010,Production d'électricité fossile (Mwh),218.0
Morbihan,56,01/01/2011,Production d'électricité fossile (Mwh),4484.0
Morbihan,56,01/01/2012,Production d'électricité fossile (Mwh),4315.0
Morbihan,56,01/01/2013,Production d'électricité fossile (Mwh),1682.0
Morbihan,56,01/01/2014,Production d'électricité fossile (Mwh),146.0
Morbihan,56,01/01/2015,Production d'électricité fossile (Mwh),3534.0
Morbihan,56,01/01/2016,Production d'électricité fossile (Mwh),4076.0
Morbihan,56,01/01/2017,Production d'électricité fossile (Mwh),4059.0
Morbihan,56,01/01/2018,Production d'électricité fossile (Mwh),3690.0
Morbihan,56,01/01/2019,Production d'électricité fossile (Mwh),3631.0
Morbihan,56,01/01/2020,Production d'électricité fossile (Mwh),4401.0
Morbihan,56,01/01/2021,Production d'électricité fossile (Mwh),4384.0
Morbihan,56,01/01/2022,Production d'électricité fossile (Mwh),5498.0
Morbihan,56,01/01/2023,Production d'électricité fossile (Mwh),4783.0
Morbihan,56,01/01/2024,Production d'électricité fossile (Mwh),4596.0
Côtes-d'Armor,22,01/01/2000,Production de chaleur par incinérations de déchets (Mwh),10022.0
Côtes-d'Armor,22,01/01/2001,Production de chaleur par incinérations de déchets (Mwh),8589.0
Côtes-d'Armor,22,01/01/2002,Production de chaleur par incinérations de déchets (Mwh),6932.0
Côtes-d'Armor,22,01/01/2003,Production de chaleur par incinérations de déchets (Mwh),8440.0
Côtes-d'Armor,22,01/01/2004,Production de chaleur par incinérations de déchets (Mwh),7185.0
Côtes-d'Armor,22,01/01/2005,Production de chaleur par incinérations de déchets (Mwh),8948.0
Côtes-d'Armor,22,01/01/2006,Production de chaleur par incinérations de déchets (Mwh),8340.0
Côtes-d'Armor,22,01/01/2007,Production de chaleur par incinérations de déchets (Mwh),9721.0
Côtes-d'Armor,22,01/01/2008,Production de chaleur par incinérations de déchets (Mwh),10083.0
Côtes-d'Armor,22,01/01/2009,Production de chaleur par incinérations de déchets (Mwh),9258.0
Côtes-d'Armor,22,01/01/2010,Production de chaleur par incinérations de déchets (Mwh),26002.0
Côtes-d'Armor,22,01/01/2011,Production de chaleur par incinérations de déchets (Mwh),23785.0
Côtes-d'Armor,22,01/01/2012,Production de chaleur par incinérations de déchets (Mwh),22538.0
Côtes-d'Armor,22,01/01/2013,Production de chaleur par incinérations de déchets (Mwh),23593.0
Côtes-d'Armor,22,01/01/2014,Production de chaleur par incinérations de déchets (Mwh),21661.0
Côtes-d'Armor,22,01/01/2015,Production de chaleur par incinérations de déchets (Mwh),27202.0
Côtes-d'Armor,22,01/01/2016,Production de chaleur par incinérations de déchets (Mwh),19785.0
Côtes-d'Armor,22,01/01/2017,Production de chaleur par incinérations de déchets (Mwh),14094.0
Côtes-d'Armor,22,01/01/2018,Production de chaleur par incinérations de déchets (Mwh),14364.0
Côtes-d'Armor,22,01/01/2019,Production de chaleur par incinérations de déchets (Mwh),17319.0
Côtes-d'Armor,22,01/01/2020,Production de chaleur par incinérations de déchets (Mwh),11720.0
Côtes-d'Armor,22,01/01/2021,Production de chaleur par incinérations de déchets (Mwh),24414.0
Côtes-d'Armor,22,01/01/2022,Production de chaleur par incinérations de déchets (Mwh),21405.0
Côtes-d'Armor,22,01/01/2023,Production de chaleur par incinérations de déchets (Mwh),19236.0
Côtes-d'Armor,22,01/01/2024,Production de chaleur par incinérations de déchets (Mwh),13569.0
Finistère,29,01/01/2000,Production de chaleur par incinérations de déchets (Mwh),146559.0
Finistère,29,01/01/2001,Production de chaleur par incinérations de déchets (Mwh),146559.0
Finistère,29,01/01/2002,Production de chaleur par incinérations de déchets (Mwh),146559.0
Finistère,29,01/01/2003,Production de chaleur par incinérations de déchets (Mwh),124520.0
Finistère,29,01/01/2004,Production de chaleur par incinérations de déchets (Mwh),130894.0
Finistère,29,01/01/2005,Production de chaleur par incinérations de déchets (Mwh),126818.0
Finistère,29,01/01/2006,Production de chaleur par incinérations de déchets (Mwh),128368.0
Finistère,29,01/01/2007,Production de chaleur par incinérations de déchets (Mwh),129413.0
Finistère,29,01/01/2008,Production de chaleur par incinérations de déchets (Mwh),138728.0
Finistère,29,01/01/2009,Production de chaleur par incinérations de déchets (Mwh),140930.0
Finistère,29,01/01/2010,Production de chaleur par incinérations de déchets (Mwh),145728.0
Finistère,29,01/01/2011,Production de chaleur par incinérations de déchets (Mwh),127384.0
Finistère,29,01/01/2012,Production de chaleur par incinérations de déchets (Mwh),159826.0
Finistère,29,01/01/2013,Production de chaleur par incinérations de déchets (Mwh),168710.0
Finistère,29,01/01/2014,Production de chaleur par incinérations de déchets (Mwh),171884.0
Finistère,29,01/01/2015,Production de chaleur par incinérations de déchets (Mwh),181457.0
Finistère,29,01/01/2016,Production de chaleur par incinérations de déchets (Mwh),211764.0
Finistère,29,01/01/2017,Production de chaleur par incinérations de déchets (Mwh),249778.0
Finistère,29,01/01/2018,Production de chaleur par incinérations de déchets (Mwh),249090.0
Finistère,29,01/01/2019,Production de chaleur par incinérations de déchets (Mwh),225945.0
Finistère,29,01/01/2020,Production de chaleur par incinérations de déchets (Mwh),258491.0
Finistère,29,01/01/2021,Production de chaleur par incinérations de déchets (Mwh),227066.0
Finistère,29,01/01/2022,Production de chaleur par incinérations de déchets (Mwh),234431.0
Finistère,29,01/01/2023,Production de chaleur par incinérations de déchets (Mwh),221729.0
Finistère,29,01/01/2024,Production de chaleur par incinérations de déchets (Mwh),236258.0
Ille-et-Vilaine,35,01/01/2000,Production de chaleur par incinérations de déchets (Mwh),107729.0
Ille-et-Vilaine,35,01/01/2001,Production de chaleur par incinérations de déchets (Mwh),117547.0
Ille-et-Vilaine,35,01/01/2002,Production de chaleur par incinérations de déchets (Mwh),117547.0
Ille-et-Vilaine,35,01/01/2003,Production de chaleur par incinérations de déchets (Mwh),117547.0
Ille-et-Vilaine,35,01/01/2004,Production de chaleur par incinérations de déchets (Mwh),111833.0
Ille-et-Vilaine,35,01/01/2005,Production de chaleur par incinérations de déchets (Mwh),81775.0
Ille-et-Vilaine,35,01/01/2006,Production de chaleur par incinérations de déchets (Mwh),94866.0
Ille-et-Vilaine,35,01/01/2007,Production de chaleur par incinérations de déchets (Mwh),104687.0
Ille-et-Vilaine,35,01/01/2008,Production de chaleur par incinérations de déchets (Mwh),108514.0
Ille-et-Vilaine,35,01/01/2009,Production de chaleur par incinérations de déchets (Mwh),115157.0
Ille-et-Vilaine,35,01/01/2010,Production de chaleur par incinérations de déchets (Mwh),148727.0
Ille-et-Vilaine,35,01/01/2011,Production de chaleur par incinérations de déchets (Mwh),133718.0
Ille-et-Vilaine,35,01/01/2012,Production de chaleur par incinérations de déchets (Mwh),153949.0
Ille-et-Vilaine,35,01/01/2013,Production de chaleur par incinérations de déchets (Mwh),158776.0
Ille-et-Vilaine,35,01/01/2014,Production de chaleur par incinérations de déchets (Mwh),152239.0
