libelle_commune,code_commune,date,indicateur,valeur
Buléon,56027,01/01/2024,Points de recharge pour véhicules électriques,0.0
Buléon,56027,01/01/2025,Points de recharge pour véhicules électriques,0.0
Bécherel,35022,01/01/2022,Points de recharge pour véhicules électriques,0.0
Bécherel,35022,01/01/2023,Points de recharge pour véhicules électriques,0.0
Bécherel,35022,01/01/2024,Points de recharge pour véhicules électriques,0.0
Bécherel,35022,01/01/2025,Points de recharge pour véhicules électriques,0.0
Bédée,35023,01/01/2022,Points de recharge pour véhicules électriques,2.0
Bédée,35023,01/01/2023,Points de recharge pour véhicules électriques,2.0
Bédée,35023,01/01/2024,Points de recharge pour véhicules électriques,0.0
Bédée,35023,01/01/2025,Points de recharge pour véhicules électriques,2.0
Béganne,56011,01/01/2022,Points de recharge pour véhicules électriques,0.0
Béganne,56011,01/01/2023,Points de recharge pour véhicules électriques,0.0
Béganne,56011,01/01/2024,Points de recharge pour véhicules électriques,0.0
Béganne,56011,01/01/2025,Points de recharge pour véhicules électriques,0.0
Bégard,22004,01/01/2022,Points de recharge pour véhicules électriques,0.0
Bégard,22004,01/01/2023,Points de recharge pour véhicules électriques,3.0
Bégard,22004,01/01/2024,Points de recharge pour véhicules électriques,5.0
Bégard,22004,01/01/2025,Points de recharge pour véhicules électriques,9.0
Bénodet,29006,01/01/2022,Points de recharge pour véhicules électriques,0.0
Bénodet,29006,01/01/2023,Points de recharge pour véhicules électriques,6.0
Bénodet,29006,01/01/2024,Points de recharge pour véhicules électriques,6.0
Bénodet,29006,01/01/2025,Points de recharge pour véhicules électriques,6.0
Caden,56028,01/01/2022,Points de recharge pour véhicules électriques,0.0
Caden,56028,01/01/2023,Points de recharge pour véhicules électriques,4.0
Caden,56028,01/01/2024,Points de recharge pour véhicules électriques,4.0
Caden,56028,01/01/2025,Points de recharge pour véhicules électriques,4.0
Calan,56029,01/01/2022,Points de recharge pour véhicules électriques,0.0
Calan,56029,01/01/2023,Points de recharge pour véhicules électriques,4.0
Calan,56029,01/01/2024,Points de recharge pour véhicules électriques,4.0
Calan,56029,01/01/2025,Points de recharge pour véhicules électriques,4.0
Calanhel,22024,01/01/2022,Points de recharge pour véhicules électriques,0.0
Calanhel,22024,01/01/2023,Points de recharge pour véhicules électriques,0.0
Calanhel,22024,01/01/2024,Points de recharge pour véhicules électriques,0.0
Calanhel,22024,01/01/2025,Points de recharge pour véhicules électriques,0.0
Callac,22025,01/01/2022,Points de recharge pour véhicules électriques,0.0
Callac,22025,01/01/2023,Points de recharge pour véhicules électriques,6.0
Callac,22025,01/01/2024,Points de recharge pour véhicules électriques,7.0
Callac,22025,01/01/2025,Points de recharge pour véhicules électriques,7.0
Calorguen,22026,01/01/2022,Points de recharge pour véhicules électriques,0.0
Calorguen,22026,01/01/2023,Points de recharge pour véhicules électriques,2.0
Calorguen,22026,01/01/2024,Points de recharge pour véhicules électriques,2.0
Calorguen,22026,01/01/2025,Points de recharge pour véhicules électriques,2.0
Camaret-sur-Mer,29022,01/01/2022,Points de recharge pour véhicules électriques,0.0
Camaret-sur-Mer,29022,01/01/2023,Points de recharge pour véhicules électriques,2.0
Camaret-sur-Mer,29022,01/01/2024,Points de recharge pour véhicules électriques,2.0
Camaret-sur-Mer,29022,01/01/2025,Points de recharge pour véhicules électriques,2.0
Camlez,22028,01/01/2022,Points de recharge pour véhicules électriques,0.0
Camlez,22028,01/01/2023,Points de recharge pour véhicules électriques,2.0
Camlez,22028,01/01/2024,Points de recharge pour véhicules électriques,2.0
Camlez,22028,01/01/2025,Points de recharge pour véhicules électriques,2.0
Camors,56031,01/01/2022,Points de recharge pour véhicules électriques,0.0
Camors,56031,01/01/2023,Points de recharge pour véhicules électriques,4.0
Camors,56031,01/01/2024,Points de recharge pour véhicules électriques,4.0
Camors,56031,01/01/2025,Points de recharge pour véhicules électriques,4.0
Camoël,56030,01/01/2022,Points de recharge pour véhicules électriques,0.0
Camoël,56030,01/01/2023,Points de recharge pour véhicules électriques,4.0
Camoël,56030,01/01/2024,Points de recharge pour véhicules électriques,4.0
Camoël,56030,01/01/2025,Points de recharge pour véhicules électriques,4.0
Campénéac,56032,01/01/2022,Points de recharge pour véhicules électriques,0.0
Campénéac,56032,01/01/2023,Points de recharge pour véhicules électriques,0.0
Campénéac,56032,01/01/2024,Points de recharge pour véhicules électriques,0.0
Campénéac,56032,01/01/2025,Points de recharge pour véhicules électriques,0.0
Cancale,35049,01/01/2022,Points de recharge pour véhicules électriques,2.0
Cancale,35049,01/01/2023,Points de recharge pour véhicules électriques,0.0
Cancale,35049,01/01/2024,Points de recharge pour véhicules électriques,0.0
Cancale,35049,01/01/2025,Points de recharge pour véhicules électriques,2.0
Canihuel,22029,01/01/2022,Points de recharge pour véhicules électriques,0.0
Canihuel,22029,01/01/2023,Points de recharge pour véhicules électriques,0.0
Canihuel,22029,01/01/2024,Points de recharge pour véhicules électriques,2.0
Canihuel,22029,01/01/2025,Points de recharge pour véhicules électriques,2.0
Caouënnec-Lanvézéac,22030,01/01/2022,Points de recharge pour véhicules électriques,0.0
Caouënnec-Lanvézéac,22030,01/01/2023,Points de recharge pour véhicules électriques,0.0
Caouënnec-Lanvézéac,22030,01/01/2024,Points de recharge pour véhicules électriques,0.0
Caouënnec-Lanvézéac,22030,01/01/2025,Points de recharge pour véhicules électriques,0.0
Carantec,29023,01/01/2022,Points de recharge pour véhicules électriques,0.0
Carantec,29023,01/01/2023,Points de recharge pour véhicules électriques,2.0
Carantec,29023,01/01/2024,Points de recharge pour véhicules électriques,2.0
Carantec,29023,01/01/2025,Points de recharge pour véhicules électriques,2.0
Cardroc,35050,01/01/2022,Points de recharge pour véhicules électriques,0.0
Cardroc,35050,01/01/2023,Points de recharge pour véhicules électriques,0.0
Cardroc,35050,01/01/2024,Points de recharge pour véhicules électriques,0.0
Cardroc,35050,01/01/2025,Points de recharge pour véhicules électriques,0.0
Carentoir,56033,01/01/2022,Points de recharge pour véhicules électriques,0.0
Carentoir,56033,01/01/2023,Points de recharge pour véhicules électriques,4.0
Carentoir,56033,01/01/2024,Points de recharge pour véhicules électriques,4.0
Carentoir,56033,01/01/2025,Points de recharge pour véhicules électriques,4.0
Carhaix-Plouguer,29024,01/01/2022,Points de recharge pour véhicules électriques,0.0
Carhaix-Plouguer,29024,01/01/2023,Points de recharge pour véhicules électriques,12.0
Carhaix-Plouguer,29024,01/01/2024,Points de recharge pour véhicules électriques,23.0
Carhaix-Plouguer,29024,01/01/2025,Points de recharge pour véhicules électriques,26.0
Carnac,56034,01/01/2022,Points de recharge pour véhicules électriques,0.0
Carnac,56034,01/01/2023,Points de recharge pour véhicules électriques,9.0
Carnac,56034,01/01/2024,Points de recharge pour véhicules électriques,15.0
Carnac,56034,01/01/2025,Points de recharge pour véhicules électriques,31.0
Carnoët,22031,01/01/2022,Points de recharge pour véhicules électriques,0.0
Carnoët,22031,01/01/2023,Points de recharge pour véhicules électriques,2.0
Carnoët,22031,01/01/2024,Points de recharge pour véhicules électriques,2.0
Carnoët,22031,01/01/2025,Points de recharge pour véhicules électriques,2.0
Caro,56035,01/01/2022,Points de recharge pour véhicules électriques,0.0
Caro,56035,01/01/2023,Points de recharge pour véhicules électriques,0.0
Caro,56035,01/01/2024,Points de recharge pour véhicules électriques,0.0
Caro,56035,01/01/2025,Points de recharge pour véhicules électriques,0.0
Cast,29025,01/01/2022,Points de recharge pour véhicules électriques,0.0
Cast,29025,01/01/2023,Points de recharge pour véhicules électriques,2.0
Cast,29025,01/01/2024,Points de recharge pour véhicules électriques,2.0
Cast,29025,01/01/2025,Points de recharge pour véhicules électriques,2.0
Caudan,56036,01/01/2022,Points de recharge pour véhicules électriques,0.0
Caudan,56036,01/01/2023,Points de recharge pour véhicules électriques,14.0
Caudan,56036,01/01/2024,Points de recharge pour véhicules électriques,30.0
Caudan,56036,01/01/2025,Points de recharge pour véhicules électriques,18.0
Caulnes,22032,01/01/2022,Points de recharge pour véhicules électriques,0.0
Caulnes,22032,01/01/2023,Points de recharge pour véhicules électriques,2.0
Caulnes,22032,01/01/2024,Points de recharge pour véhicules électriques,7.0
Caulnes,22032,01/01/2025,Points de recharge pour véhicules électriques,7.0
Caurel,22033,01/01/2022,Points de recharge pour véhicules électriques,0.0
Caurel,22033,01/01/2023,Points de recharge pour véhicules électriques,0.0
Caurel,22033,01/01/2024,Points de recharge pour véhicules électriques,0.0
Caurel,22033,01/01/2025,Points de recharge pour véhicules électriques,0.0
Cavan,22034,01/01/2022,Points de recharge pour véhicules électriques,0.0
Cavan,22034,01/01/2023,Points de recharge pour véhicules électriques,2.0
Cavan,22034,01/01/2024,Points de recharge pour véhicules électriques,2.0
Cavan,22034,01/01/2025,Points de recharge pour véhicules électriques,2.0
Cesson-Sévigné,35051,01/01/2022,Points de recharge pour véhicules électriques,4.0
Cesson-Sévigné,35051,01/01/2023,Points de recharge pour véhicules électriques,27.0
Cesson-Sévigné,35051,01/01/2024,Points de recharge pour véhicules électriques,69.0
Cesson-Sévigné,35051,01/01/2025,Points de recharge pour véhicules électriques,109.0
Champeaux,35052,01/01/2022,Points de recharge pour véhicules électriques,0.0
Champeaux,35052,01/01/2023,Points de recharge pour véhicules électriques,0.0
Champeaux,35052,01/01/2024,Points de recharge pour véhicules électriques,0.0
Champeaux,35052,01/01/2025,Points de recharge pour véhicules électriques,0.0
Chanteloup,35054,01/01/2022,Points de recharge pour véhicules électriques,0.0
Chanteloup,35054,01/01/2023,Points de recharge pour véhicules électriques,0.0
Chanteloup,35054,01/01/2024,Points de recharge pour véhicules électriques,0.0
Chanteloup,35054,01/01/2025,Points de recharge pour véhicules électriques,0.0
Chantepie,35055,01/01/2022,Points de recharge pour véhicules électriques,0.0
Chantepie,35055,01/01/2023,Points de recharge pour véhicules électriques,2.0
Chantepie,35055,01/01/2024,Points de recharge pour véhicules électriques,30.0
Chantepie,35055,01/01/2025,Points de recharge pour véhicules électriques,374.0
Chartres-de-Bretagne,35066,01/01/2022,Points de recharge pour véhicules électriques,0.0
Chartres-de-Bretagne,35066,01/01/2023,Points de recharge pour véhicules électriques,2.0
Chartres-de-Bretagne,35066,01/01/2024,Points de recharge pour véhicules électriques,4.0
Chartres-de-Bretagne,35066,01/01/2025,Points de recharge pour véhicules électriques,6.0
Chasné-sur-Illet,35067,01/01/2022,Points de recharge pour véhicules électriques,0.0
Chasné-sur-Illet,35067,01/01/2023,Points de recharge pour véhicules électriques,0.0
Chasné-sur-Illet,35067,01/01/2024,Points de recharge pour véhicules électriques,0.0
Chasné-sur-Illet,35067,01/01/2025,Points de recharge pour véhicules électriques,0.0
Chauvigné,35075,01/01/2022,Points de recharge pour véhicules électriques,0.0
Chauvigné,35075,01/01/2023,Points de recharge pour véhicules électriques,0.0
Chauvigné,35075,01/01/2024,Points de recharge pour véhicules électriques,0.0
Chauvigné,35075,01/01/2025,Points de recharge pour véhicules électriques,0.0
Chavagne,35076,01/01/2022,Points de recharge pour véhicules électriques,0.0
Chavagne,35076,01/01/2023,Points de recharge pour véhicules électriques,0.0
Chavagne,35076,01/01/2024,Points de recharge pour véhicules électriques,0.0
Chavagne,35076,01/01/2025,Points de recharge pour véhicules électriques,0.0
Chelun,35077,01/01/2022,Points de recharge pour véhicules électriques,0.0
Chelun,35077,01/01/2023,Points de recharge pour véhicules électriques,0.0
Chelun,35077,01/01/2024,Points de recharge pour véhicules électriques,0.0
Chelun,35077,01/01/2025,Points de recharge pour véhicules électriques,0.0
Cherrueix,35078,01/01/2022,Points de recharge pour véhicules électriques,0.0
Cherrueix,35078,01/01/2023,Points de recharge pour véhicules électriques,0.0
Cherrueix,35078,01/01/2024,Points de recharge pour véhicules électriques,0.0
Cherrueix,35078,01/01/2025,Points de recharge pour véhicules électriques,0.0
Chevaigné,35079,01/01/2022,Points de recharge pour véhicules électriques,0.0
Chevaigné,35079,01/01/2023,Points de recharge pour véhicules électriques,0.0
Chevaigné,35079,01/01/2024,Points de recharge pour véhicules électriques,0.0
Chevaigné,35079,01/01/2025,Points de recharge pour véhicules électriques,0.0
Châteaubourg,35068,01/01/2022,Points de recharge pour véhicules électriques,4.0
Châteaubourg,35068,01/01/2023,Points de recharge pour véhicules électriques,4.0
Châteaubourg,35068,01/01/2024,Points de recharge pour véhicules électriques,16.0
Châteaubourg,35068,01/01/2025,Points de recharge pour véhicules électriques,20.0
Châteaugiron,35069,01/01/2022,Points de recharge pour véhicules électriques,2.0
Châteaugiron,35069,01/01/2023,Points de recharge pour véhicules électriques,4.0
Châteaugiron,35069,01/01/2024,Points de recharge pour véhicules électriques,6.0
Châteaugiron,35069,01/01/2025,Points de recharge pour véhicules électriques,8.0
Châteaulin,29026,01/01/2022,Points de recharge pour véhicules électriques,0.0
Châteaulin,29026,01/01/2023,Points de recharge pour véhicules électriques,16.0
Châteaulin,29026,01/01/2024,Points de recharge pour véhicules électriques,26.0
Châteaulin,29026,01/01/2025,Points de recharge pour véhicules électriques,19.0
Châteauneuf-d'Ille-et-Vilaine,35070,01/01/2022,Points de recharge pour véhicules électriques,2.0
Châteauneuf-d'Ille-et-Vilaine,35070,01/01/2023,Points de recharge pour véhicules électriques,2.0
Châteauneuf-d'Ille-et-Vilaine,35070,01/01/2024,Points de recharge pour véhicules électriques,0.0
Châteauneuf-d'Ille-et-Vilaine,35070,01/01/2025,Points de recharge pour véhicules électriques,2.0
Châteauneuf-du-Faou,29027,01/01/2022,Points de recharge pour véhicules électriques,0.0
