libelle_epci,code_epci,date,indicateur,valeur
Communauté de communes du Pays Bigouden Sud,242900702,01/01/2022,Émissions de GES tout secteur confondu (TeqCO2/an),209.5689342556
Communauté de communes du Pays Fouesnantais,242900660,01/01/2010,Émissions de GES tout secteur confondu (TeqCO2/an),139.4759154678
Communauté de communes du Pays Fouesnantais,242900660,01/01/2018,Émissions de GES tout secteur confondu (TeqCO2/an),122.37306785422
Communauté de communes du Pays Fouesnantais,242900660,01/01/2020,Émissions de GES tout secteur confondu (TeqCO2/an),106.98310098065
Communauté de communes du Pays Fouesnantais,242900660,01/01/2022,Émissions de GES tout secteur confondu (TeqCO2/an),109.47011351581
Communauté de communes du Pays d'Iroise,242900074,01/01/2010,Émissions de GES tout secteur confondu (TeqCO2/an),376.05477053847
Communauté de communes du Pays d'Iroise,242900074,01/01/2018,Émissions de GES tout secteur confondu (TeqCO2/an),366.0590343107
Communauté de communes du Pays d'Iroise,242900074,01/01/2020,Émissions de GES tout secteur confondu (TeqCO2/an),350.26493398528
Communauté de communes du Pays d'Iroise,242900074,01/01/2022,Émissions de GES tout secteur confondu (TeqCO2/an),342.65408095772
Communauté de communes du Pays de Dol et de la Baie du Mont Saint-Michel,200070670,01/01/2010,Émissions de GES tout secteur confondu (TeqCO2/an),201.74328636491
Communauté de communes du Pays de Dol et de la Baie du Mont Saint-Michel,200070670,01/01/2018,Émissions de GES tout secteur confondu (TeqCO2/an),192.3776289503
Communauté de communes du Pays de Dol et de la Baie du Mont Saint-Michel,200070670,01/01/2020,Émissions de GES tout secteur confondu (TeqCO2/an),178.604875000237
Communauté de communes du Pays de Dol et de la Baie du Mont Saint-Michel,200070670,01/01/2022,Émissions de GES tout secteur confondu (TeqCO2/an),185.58137547505
Communauté de communes du Pays de Landivisiau,242900751,01/01/2010,Émissions de GES tout secteur confondu (TeqCO2/an),371.61820760409
Communauté de communes du Pays de Landivisiau,242900751,01/01/2018,Émissions de GES tout secteur confondu (TeqCO2/an),347.39110710367004
Communauté de communes du Pays de Landivisiau,242900751,01/01/2020,Émissions de GES tout secteur confondu (TeqCO2/an),325.65780456965
Communauté de communes du Pays de Landivisiau,242900751,01/01/2022,Émissions de GES tout secteur confondu (TeqCO2/an),319.00514470532
Communauté de communes du Pays des Abers,242900553,01/01/2010,Émissions de GES tout secteur confondu (TeqCO2/an),324.80466104954
Communauté de communes du Pays des Abers,242900553,01/01/2018,Émissions de GES tout secteur confondu (TeqCO2/an),316.8999456436
Communauté de communes du Pays des Abers,242900553,01/01/2020,Émissions de GES tout secteur confondu (TeqCO2/an),293.19174001018
Communauté de communes du Pays des Abers,242900553,01/01/2022,Émissions de GES tout secteur confondu (TeqCO2/an),281.45280843978003
Ploërmel Communauté,200066777,01/01/2010,Émissions de GES tout secteur confondu (TeqCO2/an),443.4855774424
Ploërmel Communauté,200066777,01/01/2018,Émissions de GES tout secteur confondu (TeqCO2/an),423.6604739826
Ploërmel Communauté,200066777,01/01/2020,Émissions de GES tout secteur confondu (TeqCO2/an),406.47929185418
Ploërmel Communauté,200066777,01/01/2022,Émissions de GES tout secteur confondu (TeqCO2/an),425.6680209968
Rennes Métropole,243500139,01/01/2010,Émissions de GES tout secteur confondu (TeqCO2/an),2046.9201634552
Rennes Métropole,243500139,01/01/2018,Émissions de GES tout secteur confondu (TeqCO2/an),1914.490569828
Rennes Métropole,243500139,01/01/2020,Émissions de GES tout secteur confondu (TeqCO2/an),1925.713899976
Rennes Métropole,243500139,01/01/2022,Émissions de GES tout secteur confondu (TeqCO2/an),1951.759241171
Sans objet,ZZZZZZZZZ,01/01/2010,Émissions de GES tout secteur confondu (TeqCO2/an),0.0
Sans objet,ZZZZZZZZZ,01/01/2018,Émissions de GES tout secteur confondu (TeqCO2/an),0.0
Sans objet,ZZZZZZZZZ,01/01/2020,Émissions de GES tout secteur confondu (TeqCO2/an),0.0
Sans objet,ZZZZZZZZZ,01/01/2022,Émissions de GES tout secteur confondu (TeqCO2/an),0.0
Blavet Bellevue Océan Communauté,245600440,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),84.40314964075199
Blavet Bellevue Océan Communauté,245600440,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),88.52207131019
Blavet Bellevue Océan Communauté,245600440,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),76.08600399557
Blavet Bellevue Océan Communauté,245600440,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),70.54598886613
Brest Métropole,242900314,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),825.8863937523
Brest Métropole,242900314,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),744.1683388539
Brest Métropole,242900314,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),708.9788458649
Brest Métropole,242900314,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),662.5502364587
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),221.50927972803
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),208.3847016963
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),173.6599779235
Communauté d'agglomération Concarneau Cornouaille Agglomération,242900769,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),180.5951206455
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),354.39536643281
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),340.8124437738
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),281.99960152451
Communauté d'agglomération Dinan Agglomération,200068989,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),307.5140437401
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),229.8693517541
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),272.6793237187
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),242.3041967036
Communauté d'agglomération Fougères Agglomération,200072452,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),238.3225091177
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),635.90628054188
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),604.6206663513999
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),534.8169929691
Communauté d'agglomération Golfe du Morbihan - Vannes Agglomération,200067932,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),532.0712075034
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),382.64373711763
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),357.0935633424
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),329.7959726549
Communauté d'agglomération Guingamp-Paimpol Agglomération de l'Armor à l'Argoat,200067981,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),370.7798427167001
Communauté d'agglomération Lamballe Terre et Mer,200069391,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),357.81421055595
Communauté d'agglomération Lamballe Terre et Mer,200069391,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),381.6440440901
Communauté d'agglomération Lamballe Terre et Mer,200069391,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),256.6591461881
Communauté d'agglomération Lamballe Terre et Mer,200069391,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),288.0466882466
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),336.18798493505
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),324.53059502760004
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),304.5345909436
Communauté d'agglomération Lannion-Trégor Communauté,200065928,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),342.2781616884
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),705.6613008531999
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),631.7407114791
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),602.2116233972
Communauté d'agglomération Lorient Agglomération,200042174,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),586.021260604
Communauté d'agglomération Morlaix Communauté,242900835,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),276.14638244861
Communauté d'agglomération Morlaix Communauté,242900835,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),263.21162526210003
Communauté d'agglomération Morlaix Communauté,242900835,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),233.2711883733
Communauté d'agglomération Morlaix Communauté,242900835,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),242.7035679508
Communauté d'agglomération Quimper Bretagne Occidentale,200068120,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),428.36518571954
Communauté d'agglomération Quimper Bretagne Occidentale,200068120,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),452.2340275734
Communauté d'agglomération Quimper Bretagne Occidentale,200068120,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),389.2035848531
Communauté d'agglomération Quimper Bretagne Occidentale,200068120,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),365.3690358693
Communauté d'agglomération Quimperlé Communauté,242900694,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),232.05109075562
Communauté d'agglomération Quimperlé Communauté,242900694,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),221.1786843689
Communauté d'agglomération Quimperlé Communauté,242900694,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),194.9300513851
Communauté d'agglomération Quimperlé Communauté,242900694,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),204.4078837852
Communauté d'agglomération Redon Agglomération,243500741,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),190.10573753835
Communauté d'agglomération Redon Agglomération,243500741,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),157.881830592
Communauté d'agglomération Redon Agglomération,243500741,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),159.4256867554
Communauté d'agglomération Redon Agglomération,243500741,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),164.7548006172
Communauté d'agglomération Saint-Brieuc Armor Agglomération,200069409,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),613.9868850998
Communauté d'agglomération Saint-Brieuc Armor Agglomération,200069409,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),579.5702671338
Communauté d'agglomération Saint-Brieuc Armor Agglomération,200069409,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),487.1033600898
Communauté d'agglomération Saint-Brieuc Armor Agglomération,200069409,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),550.3848735058
Communauté d'agglomération Vitré Communauté,200039022,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),402.34405524678
Communauté d'agglomération Vitré Communauté,200039022,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),407.7573325541
Communauté d'agglomération Vitré Communauté,200039022,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),364.2735139188
Communauté d'agglomération Vitré Communauté,200039022,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),356.1910663859
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2010,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),15.165775519917
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2018,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),13.017277147604
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2020,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),12.28424662484
Communauté d'agglomération de la Presqu'île de Guérande Atlantique (Cap Atlantique),244400610,01/01/2022,Émissions de CO2 direct tout secteur confondu (TeqCO2/an),13.55669228376
